review_id,emp_id,review_score,review_date
841,17353,Excellent,2024-12-20
842,17818,Excellent,2025-04-01
843,16807,Excellent,2024-11-20
844,7425,Needs Improvement,2025-01-12
845,7297,Good,2025-01-22
846,8106,Excellent,2025-06-20
847,9883,Excellent,2025-05-07
848,19167,Average,2024-10-20
849,15619,Good,2024-10-30
850,13684,Good,2024-07-18
851,16745,Good,2024-09-28
852,14470,Good,2024-09-16
853,11394,Good,2025-01-25
854,5191,Needs Improvement,2025-06-08
855,11264,Excellent,2025-06-20
856,11757,Excellent,2025-03-29
857,7028,Average,2024-11-19
858,8034,Excellent,2025-01-20
859,16027,Excellent,2024-12-02
860,15032,Good,2025-04-15
861,9584,Average,2025-03-27
862,16506,Excellent,2025-06-04
863,10881,Good,2024-11-24
864,16111,Good,2024-09-27
865,18884,Excellent,2025-06-28
866,19589,Needs Improvement,2025-03-04
867,4202,Needs Improvement,2025-02-18
868,15327,Average,2024-07-13
869,16791,Needs Improvement,2025-03-05
870,3455,Average,2025-02-05
871,17865,Excellent,2025-05-15
872,12539,Excellent,2025-02-05
873,3465,Good,2025-03-04
874,11027,Excellent,2025-03-20
875,17088,Average,2025-04-18
876,5296,Needs Improvement,2024-10-06
877,12770,Good,2025-04-27
878,14627,Needs Improvement,2024-12-27
879,12551,Needs Improvement,2025-04-13
880,2500,Good,2025-02-27
881,5177,Excellent,2024-11-08
882,16202,Average,2024-12-27
883,79,Good,2025-06-18
884,7420,Excellent,2025-06-09
885,176,Average,2024-09-04
886,8814,Needs Improvement,2024-07-08
887,1049,Good,2025-01-02
888,372,Needs Improvement,2024-12-22
889,16280,Good,2025-01-25
890,10618,Average,2024-10-08
891,15295,Excellent,2024-11-20
892,5464,Good,2025-02-14
893,6845,Needs Improvement,2024-09-05
894,10079,Average,2024-08-01
895,15481,Good,2024-10-13
896,15606,Average,2024-08-04
897,12633,Average,2025-06-13
898,11268,Good,2025-06-26
899,1614,Average,2025-05-20
900,18585,Excellent,2025-04-30
901,33,Average,2025-06-16
902,489,Needs Improvement,2025-02-17
903,2354,Average,2024-07-22
904,16733,Excellent,2025-06-15
905,16353,Average,2024-10-05
906,10932,Average,2025-01-13
907,3821,Needs Improvement,2025-05-15
908,11680,Excellent,2024-12-11
909,5923,Average,2024-12-11
910,18225,Needs Improvement,2024-09-01
911,17264,Good,2024-07-23
912,3026,Average,2025-01-18
913,14811,Excellent,2025-06-26
914,2547,Average,2024-07-10
915,16418,Average,2024-12-06
916,15921,Needs Improvement,2025-05-20
917,7617,Excellent,2025-04-26
918,16963,Good,2024-10-24
919,2723,Good,2025-01-13
920,18409,Average,2025-05-04
921,12864,Average,2024-12-16
922,14047,Needs Improvement,2024-12-10
923,2851,Good,2024-07-29
924,689,Average,2025-06-05
925,16355,Excellent,2025-01-28
926,8634,Needs Improvement,2025-02-18
927,17059,Excellent,2025-02-27
928,2461,Excellent,2024-08-14
929,2222,Good,2025-07-03
930,18819,Average,2024-12-24
931,8945,Excellent,2024-09-11
932,1406,Needs Improvement,2024-11-16
933,15476,Average,2025-07-03
934,19193,Good,2025-04-11
935,1291,Average,2025-01-14
936,14138,Excellent,2025-02-04
937,8503,Excellent,2025-01-15
938,5371,Good,2025-03-08
939,10561,Needs Improvement,2025-02-02
940,19797,Average,2025-03-11
941,10531,Needs Improvement,2024-11-08
942,4181,Average,2025-03-25
943,11234,Needs Improvement,2025-06-12
944,12503,Average,2024-11-25
945,2946,Excellent,2025-03-26
946,9224,Average,2025-06-23
947,2671,Average,2025-03-15
948,14673,Needs Improvement,2024-12-04
949,4035,Excellent,2025-02-02
950,10801,Needs Improvement,2025-03-16
951,6810,Good,2024-12-31
952,7293,Needs Improvement,2024-11-06
953,16463,Needs Improvement,2025-05-05
954,2416,Excellent,2024-08-27
955,2609,Good,2025-03-08
956,7960,Average,2024-10-15
957,5212,Good,2024-08-11
958,4252,Needs Improvement,2025-04-14
959,16726,Needs Improvement,2025-03-23
960,7698,Excellent,2024-12-26
961,12095,Good,2024-10-15
962,9496,Excellent,2025-06-09
963,3474,Good,2025-01-18
964,14900,Excellent,2025-02-07
965,13427,Excellent,2025-02-01
966,18162,Average,2024-10-13
967,9238,Average,2024-10-25
968,11594,Needs Improvement,2025-05-08
969,18514,Good,2025-04-09
970,3377,Good,2025-01-12
971,14865,Needs Improvement,2024-11-03
972,2148,Excellent,2025-01-16
973,4367,Needs Improvement,2025-01-25
974,3369,Needs Improvement,2025-04-06
975,13816,Average,2024-12-01
976,3953,Excellent,2025-06-16
977,19347,Excellent,2025-05-15
978,11735,Good,2025-05-03
979,5693,Average,2025-06-26
980,3414,Good,2024-08-11
981,17994,Average,2025-03-03
982,2428,Good,2025-03-12
983,18335,Needs Improvement,2025-03-24
984,7017,Good,2024-08-12
985,14360,Needs Improvement,2025-06-21
986,3232,Average,2024-07-26
987,9213,Good,2024-11-21
988,2299,Needs Improvement,2024-09-04
989,4955,Needs Improvement,2024-12-30
990,10877,Good,2024-12-01
991,5544,Needs Improvement,2024-10-22
992,4204,Average,2024-11-28
993,12058,Excellent,2024-07-31
994,6723,Needs Improvement,2025-03-18
995,3768,Excellent,2024-08-15
996,1570,Excellent,2025-02-12
997,15824,Average,2024-08-24
998,4545,Average,2025-05-30
999,8891,Good,2024-10-11
1000,14994,Average,2024-11-29
1001,1479,Good,2024-12-12
1002,15244,Good,2025-02-27
1003,11096,Needs Improvement,2024-10-28
1004,15247,Good,2025-06-19
1005,3735,Excellent,2024-08-06
1006,14355,Excellent,2024-12-12
1007,1152,Average,2024-11-08
1008,19258,Average,2024-10-09
1009,3789,Excellent,2025-03-12
1010,4904,Average,2024-10-15
1011,3754,Needs Improvement,2025-01-01
1012,1939,Needs Improvement,2025-04-11
1013,4994,Needs Improvement,2025-06-27
1014,10062,Average,2025-04-09
1015,17499,Average,2025-06-09
1016,5173,Average,2024-09-12
1017,3768,Good,2025-01-26
1018,15901,Needs Improvement,2024-12-16
1019,22,Needs Improvement,2025-03-30
1020,7888,Average,2024-07-23
1021,7532,Average,2025-03-26
1022,9287,Needs Improvement,2024-07-19
1023,5436,Average,2024-10-19
1024,18103,Average,2024-12-14
1025,2834,Good,2025-02-18
1026,8098,Excellent,2025-01-24
1027,2201,Good,2025-01-16
1028,14152,Good,2025-03-18
1029,11618,Needs Improvement,2025-04-27
1030,2387,Needs Improvement,2024-09-21
1031,8682,Average,2024-07-16
1032,11196,Good,2025-03-27
1033,13340,Excellent,2024-08-21
1034,11087,Good,2025-03-10
1035,3758,Excellent,2024-12-10
1036,18617,Good,2025-05-16
1037,17002,Good,2024-11-18
1038,1815,Needs Improvement,2024-12-20
1039,17438,Average,2025-01-25
1040,19394,Needs Improvement,2024-09-25
1041,10168,Average,2024-12-20
1042,8503,Excellent,2025-04-10
1043,6021,Needs Improvement,2024-12-16
1044,5443,Average,2025-03-11
1045,13422,Average,2025-02-08
1046,13463,Average,2024-08-24
1047,11647,Excellent,2024-10-19
1048,12088,Needs Improvement,2025-06-11
1049,12098,Good,2025-03-14
1050,3318,Excellent,2025-05-25
1051,19489,Excellent,2024-09-29
1052,19016,Needs Improvement,2024-10-01
1053,4970,Good,2024-11-22
1054,16635,Excellent,2024-08-12
1055,13053,Good,2024-10-25
1056,2480,Average,2025-05-24
1057,12615,Excellent,2025-04-24
1058,11034,Excellent,2024-09-18
1059,8539,Average,2024-09-11
1060,4028,Average,2025-02-21
1061,10441,Excellent,2025-03-21
1062,14538,Needs Improvement,2024-08-21
1063,18086,Excellent,2024-09-07
1064,9675,Good,2025-04-10
1065,318,Excellent,2025-01-23
1066,5892,Average,2025-04-13
1067,14438,Good,2025-01-17
1068,17572,Excellent,2025-05-17
1069,10957,Good,2025-06-14
1070,16631,Excellent,2025-01-11
1071,14652,Good,2025-03-23
1072,11563,Average,2024-09-27
1073,18170,Good,2024-07-06
1074,8052,Needs Improvement,2025-03-02
1075,14329,Excellent,2025-03-18
1076,18230,Average,2025-01-09
1077,17615,Good,2025-05-20
1078,2851,Needs Improvement,2025-03-12
1079,743,Average,2025-02-16
1080,14138,Average,2025-01-11
1081,10056,Excellent,2024-08-29
1082,15743,Needs Improvement,2024-09-26
1083,3865,Good,2025-06-04
1084,18520,Excellent,2024-10-03
1085,8837,Good,2025-03-18
1086,5506,Needs Improvement,2025-01-26
1087,9796,Average,2024-10-24
1088,17592,Needs Improvement,2024-11-27
1089,5739,Needs Improvement,2025-03-05
1090,2673,Average,2024-08-28
1091,18396,Good,2025-03-13
1092,2659,Needs Improvement,2024-10-28
1093,2687,Good,2025-02-03
1094,10887,Excellent,2025-04-25
1095,19386,Excellent,2024-12-05
1096,15283,Excellent,2025-04-07
1097,19756,Average,2025-02-05
1098,13271,Average,2025-02-26
1099,14470,Excellent,2025-01-01
1100,5961,Needs Improvement,2024-11-13
1101,1458,Needs Improvement,2024-09-20
1102,19234,Needs Improvement,2024-11-10
1103,19682,Needs Improvement,2025-01-23
1104,14441,Good,2024-11-26
1105,4611,Needs Improvement,2025-01-30
1106,14227,Average,2025-03-11
1107,15459,Average,2024-10-25
1108,15620,Needs Improvement,2024-11-01
1109,16855,Excellent,2024-07-07
1110,16268,Good,2025-06-16
1111,18378,Needs Improvement,2024-10-21
1112,18381,Average,2025-03-29
1113,2743,Average,2024-07-22
1114,17096,Excellent,2025-01-08
1115,18957,Needs Improvement,2024-09-27
1116,6703,Average,2025-07-06
1117,16582,Excellent,2024-10-29
1118,1169,Good,2024-10-24
1119,7324,Average,2025-05-23
1120,12656,Needs Improvement,2024-10-30
1121,11414,Excellent,2024-10-25
1122,11226,Average,2025-05-08
1123,11955,Excellent,2024-07-08
1124,18632,Average,2025-03-23
1125,3874,Good,2025-05-29
1126,19280,Needs Improvement,2025-04-23
1127,8162,Good,2025-06-17
1128,12861,Average,2025-05-04
1129,11663,Needs Improvement,2024-08-02
1130,11597,Average,2024-09-20
1131,6524,Needs Improvement,2025-05-20
1132,6027,Good,2025-07-05
1133,16119,Good,2025-03-23
1134,16751,Needs Improvement,2024-08-24
1135,19076,Good,2025-05-03
1136,7341,Average,2024-10-22
1137,14910,Average,2025-05-15
1138,16905,Good,2024-09-24
1139,12801,Average,2025-04-30
1140,18344,Average,2024-10-09
1141,11047,Good,2024-07-06
1142,8595,Excellent,2025-04-15
1143,14849,Excellent,2025-02-26
1144,722,Good,2024-08-16
1145,15936,Excellent,2025-06-04
1146,18012,Excellent,2024-11-03
1147,7505,Average,2025-06-28
1148,9457,Average,2025-04-28
1149,7806,Needs Improvement,2024-12-19
1150,11411,Average,2025-01-31
1151,3629,Excellent,2025-02-08
1152,17477,Average,2024-12-22
1153,8628,Average,2024-07-20
1154,13666,Average,2025-03-13
1155,18293,Good,2024-12-08
1156,2893,Good,2025-02-09
1157,925,Good,2025-05-10
1158,7967,Average,2024-08-07
1159,915,Average,2025-01-27
1160,3070,Excellent,2025-04-23
1161,13486,Needs Improvement,2025-04-02
1162,11005,Needs Improvement,2024-07-08
1163,304,Excellent,2024-10-23
1164,19283,Excellent,2025-01-08
1165,3151,Good,2025-06-23
1166,7434,Needs Improvement,2024-11-04
1167,6471,Needs Improvement,2025-02-22
1168,2988,Good,2024-09-24
1169,1548,Needs Improvement,2025-04-15
1170,7300,Excellent,2025-04-23
1171,19833,Needs Improvement,2024-12-26
1172,14087,Good,2025-04-13
1173,10870,Needs Improvement,2025-01-11
1174,12834,Good,2024-10-12
1175,5036,Average,2024-09-01
1176,4662,Needs Improvement,2024-08-16
1177,15851,Needs Improvement,2024-09-06
1178,13423,Excellent,2025-04-30
1179,6256,Excellent,2025-02-26
1180,16568,Average,2024-10-24
1181,15660,Needs Improvement,2025-06-17
1182,2980,Good,2025-03-25
1183,3565,Excellent,2025-05-27
1184,5640,Good,2025-07-06
1185,9833,Needs Improvement,2025-04-06
1186,14198,Needs Improvement,2024-12-15
1187,4858,Good,2024-12-21
1188,10363,Average,2024-10-31
1189,1957,Needs Improvement,2024-07-18
1190,15666,Needs Improvement,2024-12-12
1191,17812,Good,2025-01-12
1192,8658,Needs Improvement,2025-06-25
1193,15199,Excellent,2025-07-01
1194,11118,Needs Improvement,2024-12-14
1195,19061,Good,2025-05-18
1196,11325,Excellent,2025-02-10
1197,5328,Needs Improvement,2025-03-02
1198,19541,Average,2025-03-13
1199,7903,Good,2024-10-16
1200,5720,Average,2025-03-05
1201,6015,Excellent,2025-04-23
1202,9486,Excellent,2024-11-05
1203,4722,Good,2024-11-19
1204,1882,Average,2024-08-03
1205,347,Average,2024-08-25
1206,4300,Needs Improvement,2025-05-19
1207,18666,Average,2025-06-25
1208,19574,Excellent,2025-02-24
1209,4805,Needs Improvement,2024-10-15
1210,12512,Excellent,2025-03-12
1211,3235,Good,2025-04-23
1212,15969,Good,2025-04-29
1213,2555,Good,2024-11-23
1214,1802,Good,2024-07-31
1215,6999,Good,2025-05-09
1216,9462,Excellent,2024-12-03
1217,11493,Excellent,2025-06-14
1218,13971,Excellent,2025-05-08
1219,10659,Good,2024-08-11
1220,4649,Average,2025-02-09
1221,10435,Average,2024-07-09
1222,18977,Needs Improvement,2025-03-29
1223,14783,Excellent,2024-12-30
1224,2085,Needs Improvement,2025-05-09
1225,15728,Good,2024-07-29
1226,17729,Good,2025-02-14
1227,19992,Good,2025-01-22
1228,15987,Excellent,2025-05-30
1229,5560,Good,2024-08-12
1230,4325,Good,2024-12-11
1231,8132,Average,2025-03-19
1232,13066,Good,2025-06-28
1233,7247,Good,2024-12-17
1234,7791,Excellent,2025-04-24
1235,17310,Needs Improvement,2025-02-04
1236,8820,Needs Improvement,2024-10-07
1237,10144,Good,2024-09-25
1238,1699,Needs Improvement,2024-08-26
1239,1873,Average,2024-10-01
1240,2136,Good,2024-12-31
1241,11814,Good,2025-07-02
1242,13399,Average,2025-01-23
1243,5274,Needs Improvement,2024-10-17
1244,13695,Average,2024-12-01
1245,6411,Average,2024-09-29
1246,7735,Average,2025-06-16
1247,12993,Excellent,2024-10-08
1248,19021,Needs Improvement,2024-07-09
1249,8166,Average,2024-08-26
1250,13703,Good,2024-12-08
1251,19590,Needs Improvement,2024-12-29
1252,11513,Excellent,2025-02-11
1253,9903,Needs Improvement,2024-09-27
1254,19287,Good,2024-10-22
1255,8040,Good,2024-09-23
1256,7019,Excellent,2025-06-14
1257,9765,Average,2025-03-17
1258,18221,Needs Improvement,2024-07-21
1259,6337,Good,2024-09-03
1260,10848,Average,2024-08-08
1261,16268,Excellent,2024-11-11
1262,2691,Average,2025-02-27
1263,8528,Good,2025-03-13
1264,13147,Good,2024-08-07
1265,3372,Needs Improvement,2025-02-07
1266,4597,Average,2025-05-19
1267,8529,Good,2024-09-24
1268,18809,Good,2024-08-30
1269,9575,Needs Improvement,2025-02-22
1270,7811,Average,2024-07-16
1271,11203,Needs Improvement,2025-06-01
1272,592,Needs Improvement,2025-01-14
1273,11711,Average,2025-05-08
1274,12920,Good,2025-02-13
1275,12707,Average,2025-06-04
1276,11301,Excellent,2025-04-18
1277,11026,Excellent,2024-07-23
1278,12337,Excellent,2025-03-08
1279,5298,Good,2025-03-19
1280,10274,Needs Improvement,2024-10-10
1281,18435,Needs Improvement,2024-09-07
1282,5337,Average,2025-01-14
1283,6102,Excellent,2025-05-24
1284,8236,Excellent,2024-09-11
1285,1149,Average,2024-11-10
1286,16333,Average,2025-02-19
1287,4471,Good,2024-11-13
1288,3237,Excellent,2025-06-06
1289,14196,Needs Improvement,2024-08-03
1290,4026,Needs Improvement,2025-06-29
1291,9726,Average,2025-07-02
1292,19478,Excellent,2025-02-07
1293,2358,Excellent,2024-08-26
1294,1230,Needs Improvement,2025-03-10
1295,1027,Average,2024-11-13
1296,13733,Excellent,2025-03-06
1297,12472,Excellent,2024-12-01
1298,5370,Average,2025-06-29
1299,2419,Needs Improvement,2025-06-09
1300,9127,Excellent,2024-09-20
1301,8637,Needs Improvement,2025-01-19
1302,3550,Needs Improvement,2024-12-15
1303,2664,Needs Improvement,2025-05-01
1304,17900,Average,2024-09-11
1305,2889,Needs Improvement,2024-09-09
1306,394,Needs Improvement,2025-03-09
1307,10632,Good,2025-04-08
1308,15894,Excellent,2024-09-10
1309,2184,Excellent,2024-11-27
1310,14925,Needs Improvement,2025-03-26
1311,19364,Excellent,2024-10-29
1312,8935,Needs Improvement,2025-06-22
1313,4285,Good,2025-04-22
1314,7590,Excellent,2025-02-15
1315,2805,Needs Improvement,2024-07-29
1316,8218,Needs Improvement,2025-01-17
1317,5647,Good,2025-01-31
1318,3556,Good,2024-10-04
1319,5698,Excellent,2025-06-07
1320,9153,Needs Improvement,2024-10-05
1321,12857,Needs Improvement,2025-04-30
1322,9523,Needs Improvement,2025-04-12
1323,10098,Good,2024-08-19
1324,18642,Excellent,2024-08-01
1325,13062,Excellent,2025-04-22
1326,4726,Good,2024-12-22
1327,4928,Average,2025-02-12
1328,14718,Excellent,2025-03-17
1329,4439,Average,2024-10-18
1330,2145,Excellent,2025-03-17
1331,1262,Average,2025-02-07
1332,4950,Average,2024-08-30
1333,2195,Needs Improvement,2025-05-12
1334,11216,Average,2024-09-28
1335,14724,Needs Improvement,2025-01-11
1336,15405,Good,2025-05-30
1337,12214,Excellent,2024-07-10
1338,2387,Excellent,2025-03-09
1339,13596,Excellent,2025-07-03
1340,17120,Average,2024-07-15
1341,9936,Average,2024-08-25
1342,12069,Needs Improvement,2024-10-22
1343,665,Average,2025-05-19
1344,1122,Average,2024-08-16
1345,13378,Average,2025-01-30
1346,5051,Excellent,2025-04-11
1347,1682,Excellent,2024-11-06
1348,5705,Needs Improvement,2024-12-20
1349,6639,Good,2025-05-23
1350,10168,Good,2025-06-16
1351,15690,Excellent,2025-05-24
1352,1725,Excellent,2025-03-14
1353,19293,Good,2024-07-30
1354,8663,Needs Improvement,2024-10-01
1355,4192,Needs Improvement,2024-09-24
1356,4950,Excellent,2024-07-28
1357,371,Good,2024-07-27
1358,12235,Average,2025-05-25
1359,16135,Needs Improvement,2025-02-18
1360,13167,Excellent,2024-12-04
1361,5935,Good,2024-08-26
1362,6451,Good,2024-11-03
1363,7186,Needs Improvement,2025-05-08
1364,14875,Good,2024-07-30
1365,9807,Excellent,2024-10-13
1366,9923,Good,2024-12-21
1367,15574,Good,2024-07-06
1368,5424,Good,2024-12-19
1369,2646,Good,2025-04-25
1370,9493,Average,2024-10-13
1371,1065,Good,2024-09-22
1372,3446,Needs Improvement,2025-06-25
1373,4410,Average,2025-05-03
1374,17607,Needs Improvement,2025-02-18
1375,3429,Good,2024-08-13
1376,18978,Average,2025-04-21
1377,15014,Average,2025-01-25
1378,4631,Average,2024-07-16
1379,727,Good,2025-01-29
1380,7686,Excellent,2025-03-22
1381,9739,Needs Improvement,2025-04-14
1382,8610,Good,2024-09-09
1383,14563,Good,2024-08-28
1384,13667,Good,2024-11-04
1385,17235,Needs Improvement,2025-07-03
1386,13171,Average,2025-02-12
1387,15878,Excellent,2024-09-14
1388,11164,Excellent,2024-08-16
1389,17118,Needs Improvement,2025-05-05
1390,5173,Good,2025-06-26
1391,3446,Average,2025-02-26
1392,274,Excellent,2025-04-28
1393,9232,Needs Improvement,2025-01-06
1394,7518,Average,2024-11-14
1395,2413,Average,2024-12-29
1396,19216,Needs Improvement,2025-05-18
1397,19350,Average,2024-10-15
1398,18673,Needs Improvement,2024-10-30
1399,9998,Average,2025-05-13
1400,15967,Good,2024-09-20
1401,19408,Average,2025-05-19
1402,14532,Good,2024-08-03
1403,6344,Average,2025-03-05
1404,14895,Excellent,2024-09-05
1405,19229,Average,2024-11-19
1406,4204,Needs Improvement,2024-11-07
1407,2171,Average,2024-09-01
1408,15076,Needs Improvement,2025-02-19
1409,1050,Good,2025-01-16
1410,6679,Needs Improvement,2024-09-19
1411,14653,Good,2025-02-19
1412,13188,Average,2024-09-22
1413,8644,Excellent,2024-07-11
1414,19925,Needs Improvement,2024-12-21
1415,8621,Average,2025-03-08
1416,10780,Needs Improvement,2025-06-18
1417,10775,Good,2024-09-09
1418,99,Good,2025-03-29
1419,5181,Good,2024-12-09
1420,17000,Needs Improvement,2024-10-17
1421,16654,Good,2025-05-03
1422,18833,Good,2025-05-17
1423,1740,Average,2024-09-10
1424,9588,Average,2024-12-13
1425,13857,Needs Improvement,2025-06-23
1426,2309,Excellent,2024-08-03
1427,8228,Good,2024-11-05
1428,17341,Good,2025-02-01
1429,6536,Good,2024-10-17
1430,6880,Good,2025-03-22
1431,19488,Average,2025-01-16
1432,10888,Good,2025-06-09
1433,4533,Average,2024-12-29
1434,19053,Average,2025-03-18
1435,9370,Average,2024-08-27
1436,1774,Good,2025-02-10
1437,1120,Average,2025-01-01
1438,7027,Excellent,2024-09-27
1439,6230,Needs Improvement,2025-07-03
1440,19649,Excellent,2025-02-26
1441,13551,Needs Improvement,2025-06-05
1442,17110,Average,2024-07-23
1443,4903,Good,2025-04-07
1444,11203,Good,2024-08-23
1445,8642,Good,2024-11-06
1446,7196,Average,2024-07-19
1447,1410,Excellent,2025-03-27
1448,3224,Good,2025-01-29
1449,13519,Needs Improvement,2025-05-10
1450,14534,Excellent,2025-02-23
1451,2785,Needs Improvement,2025-02-20
1452,9776,Needs Improvement,2025-02-20
1453,8864,Excellent,2024-11-16
1454,4028,Needs Improvement,2025-05-05
1455,14988,Excellent,2025-01-25
1456,16502,Average,2024-11-06
1457,19080,Good,2024-12-03
1458,8175,Average,2025-02-26
1459,157,Needs Improvement,2024-09-05
1460,16655,Good,2025-05-11
1461,5730,Needs Improvement,2025-04-04
